TMask1.RESP[Trial],TMask2.RESP[Trial],TMask3.RESP[Trial],TMask4.RESP[Trial],TMask5.RESP[Trial],TMask6.RESP[Trial],TMask7.RESP[Trial],TMask8.RESP[Trial],TMask9.RESP[Trial],TMask10.RESP[Trial],TMask11.RESP[Trial],TMask12.RESP[Trial],TMask13.RESP[Trial],TMask14.RESP[Trial],TMask15.RESP[Trial],TMask16.RESP[Trial],TMask17.RESP[Trial],TMask18.RESP[Trial],TMask1.RT[Trial],TMask2.RT[Trial],TMask3.RT[Trial],TMask4.RT[Trial],TMask5.RT[Trial],TMask6.RT[Trial],TMask7.RT[Trial],TMask8.RT[Trial],TMask9.RT[Trial],TMask10.RT[Trial],TMask11.RT[Trial],TMask12.RT[Trial],TMask13.RT[Trial],TMask14.RT[Trial],TMask15.RT[Trial],TMask16.RT[Trial],TMask17.RT[Trial],TMask18.RT[Trial]
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,{SPACE},0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,13,94,0,0
0,0,0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,{SPACE},{SPACE},0,0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,37,330,0,0,0,13,94,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0
0,0,0,0,0,0,0,0,0,0,{SPACE},0,0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,13,94,0,0
0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,304,0,0,0,0,0,0,0,13,94,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0
0,0,0,0,0,0,0,0,0,0,0,0,{SPACE},0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,13,94,0,0
0,0,0,0,0,0,{SPACE},0,0,0,{SPACE},{SPACE},0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,290,0,0,0,18,47,0,0,13,94,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,94,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0
0,0,0,0,0,0,0,0,{SPACE},0,0,0,{SPACE},0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,69,0,0,0,107,0,13,94,0,0
0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,{SPACE},0,0,0,{SPACE},0,0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,79,0,0,0,330,0,0,0,13,94,0,0
0,0,0,0,0,0,{SPACE},0,0,{SPACE},0,{SPACE},0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,279,0,0,104,0,47,0,0,13,94,0,0
0,0,0,0,0,0,0,{SPACE},{SPACE},0,0,{SPACE},0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,225,21,0,0,47,0,0,13,94,0,0
0,0,0,0,{SPACE},0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,283,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,{SPACE},0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,13,94,0,0
0,0,0,0,0,0,0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,353,0,0,0,0,0,0,0,0
0,0,0,0,{SPACE},0,0,{SPACE},0,0,0,{SPACE},0,0,{SPACE},{SPACE},0,0,0,0,0,0,420,0,0,192,0,0,0,47,0,0,13,94,0,0
0,0,0,0,0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0
0,0,0,0,0,0,0,{SPACE},0,0,0,{SPACE},0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,218,0,0,0,47,0,0,13,94,0,0
0,0,0,0,0,0,0,0,0,0,{SPACE},{SPACE},0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,18,47,0,0,13,94,0,0
0,0,0,0,0,0,0,0,{SPACE},{SPACE},{SPACE},0,0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,260,37,330,0,0,0,13,94,0,0
0,0,0,0,0,0,0,0,0,{SPACE},0,{SPACE},0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,61,0,47,0,0,13,94,0,0
0,0,0,0,0,0,0,{SPACE},0,0,0,{SPACE},0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,192,0,0,0,47,0,0,13,94,0,0
0,0,0,0,0,0,0,0,0,0,0,0,{SPACE},0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,13,94,0,0
0,0,0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,283,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,{SPACE},0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,13,94,0,0
0,0,0,0,0,{SPACE},0,{SPACE},{SPACE},0,0,{SPACE},0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,371,0,138,21,0,0,47,0,0,13,94,0,0
0,0,0,0,0,0,0,0,0,0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,283,0,0,0,0,0
