Mask1.RESP[Trial],Mask2.RESP[Trial],Mask3.RESP[Trial],Mask4.RESP[Trial],Mask5.RESP[Trial],Mask6.RESP[Trial],Mask7.RESP[Trial],Mask8.RESP[Trial],Mask9.RESP[Trial],Mask10.RESP[Trial],Mask11.RESP[Trial],Mask12.RESP[Trial],Mask13.RESP[Trial],Mask14.RESP[Trial],Mask15.RESP[Trial],Mask16.RESP[Trial],Mask17.RESP[Trial],Mask18.RESP[Trial],Mask1.RT[Trial],Mask2.RT[Trial],Mask3.RT[Trial],Mask4.RT[Trial],Mask5.RT[Trial],Mask6.RT[Trial],Mask7.RT[Trial],Mask8.RT[Trial],Mask9.RT[Trial],Mask10.RT[Trial],Mask11.RT[Trial],Mask12.RT[Trial],Mask13.RT[Trial],Mask14.RT[Trial],Mask15.RT[Trial],Mask16.RT[Trial],Mask17.RT[Trial],Mask18.RT[Trial]
0,0,0,0,{SPACE},{SPACE},{SPACE},0,0,{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,78,55,95,0,0,241,0,303,0,0,0,0,0,0
0,0,0,{SPACE},0,{SPACE},{SPACE},0,0,{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,194,0,379,95,0,0,241,0,303,0,0,0,0,0,0
0,0,0,0,0,0,{SPACE},{SPACE},0,{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,218,268,0,241,0,303,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,342,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,290,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,{SPACE},{SPACE},0,0,{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,379,95,0,0,241,0,303,0,0,0,0,0,0
0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,{SPACE},{SPACE},{SPACE},0,0,{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,81,55,95,0,0,241,0,303,0,0,0,0,0,0
0,0,0,0,0,0,0,{SPACE},0,{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,241,0,303,0,0,0,0,0,0
0,0,0,0,{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,110,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,{SPACE},{SPACE},0,0,{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,265,180,0,0,241,0,303,0,0,0,0,0,0
0,0,0,{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,0,241,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,{SPACE},0,0,{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,241,0,303,0,0,0,0,0,0
0,0,0,0,{SPACE},{SPACE},0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,39,261,0,0,0,0,0,303,0,0,0,0,0,0
0,0,0,0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,290,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,{SPACE},{SPACE},0,0,{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,168,180,0,0,241,0,303,0,0,0,0,0,0
0,0,0,{SPACE},0,0,{SPACE},0,0,{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,178,0,0,125,0,0,241,0,303,0,0,0,0,0,0
0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,{SPACE},{SPACE},0,0,{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,116,95,0,0,241,0,303,0,0,0,0,0,0
0,0,0,0,{SPACE},{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,270,290,0,0,0,0,0,0,0,0,0,0,0
0,0,0,{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,288,0,342,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,{SPACE},{SPACE},{SPACE},0,0,{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,87,168,180,0,0,241,0,303,0,0,0,0,0,0
0,0,0,0,{SPACE},{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,224,290,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,{SPACE},{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,319,290,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,{SPACE},{SPACE},{SPACE},0,0,{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,395,168,180,0,0,241,0,303,0,0,0,0,0,0
0,0,0,0,{SPACE},0,0,{SPACE},0,{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,26,0,0,268,0,241,0,303,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,0,0,0,0,0,0
0,0,0,0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,110,0,0,0,0,0,0,0,0,0,0,0
0,0,0,{SPACE},0,0,{SPACE},0,0,{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,244,0,0,125,0,0,241,0,303,0,0,0,0,0,0
0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0
