Mask1.RESP[Trial],Mask2.RESP[Trial],Mask3.RESP[Trial],Mask4.RESP[Trial],Mask5.RESP[Trial],Mask6.RESP[Trial],Mask7.RESP[Trial],Mask8.RESP[Trial],Mask9.RESP[Trial],Mask10.RESP[Trial],Mask11.RESP[Trial],Mask12.RESP[Trial],Mask13.RESP[Trial],Mask14.RESP[Trial],Mask15.RESP[Trial],Mask16.RESP[Trial],Mask17.RESP[Trial],Mask18.RESP[Trial],Mask1.RT[Trial],Mask2.RT[Trial],Mask3.RT[Trial],Mask4.RT[Trial],Mask5.RT[Trial],Mask6.RT[Trial],Mask7.RT[Trial],Mask8.RT[Trial],Mask9.RT[Trial],Mask10.RT[Trial],Mask11.RT[Trial],Mask12.RT[Trial],Mask13.RT[Trial],Mask14.RT[Trial],Mask15.RT[Trial],Mask16.RT[Trial],Mask17.RT[Trial],Mask18.RT[Trial]
0,0,0,0,0,0,0,0,0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,84,0,0,0,0,0,0
0,0,0,{SPACE},{SPACE},0,{SPACE},{SPACE},0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,281,425,0,18,341,0,0,0,84,0,0,0,0,0,0
0,0,0,0,0,{SPACE},0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,417,0,0,0,0,0,84,0,0,0,0,0,0
0,0,0,0,{SPACE},{SPACE},0,{SPACE},0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,275,46,0,341,0,0,0,84,0,0,0,0,0,0
0,0,0,{SPACE},0,0,0,0,0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,367,0,0,0,0,0,0,248,84,0,0,0,0,0,0
0,0,0,0,{SPACE},{SPACE},0,0,0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,427,409,0,0,0,0,248,84,0,0,0,0,0,0
0,0,0,{SPACE},0,0,{SPACE},{SPACE},0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,430,0,0,18,341,0,0,0,84,0,0,0,0,0,0
0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,{SPACE},0,0,0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,248,84,0,0,0,0,0,0
0,0,0,{SPACE},{SPACE},0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,160,206,0,0,0,0,0,0,84,0,0,0,0,0,0
0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,{SPACE},0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,304,0,0,0,0,84,0,0,0,0,0,0
0,0,0,0,0,{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,161,0,0,0,0,0,0,0,0,0,0
0,0,0,{SPACE},0,{SPACE},0,0,0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,241,0,92,0,0,0,0,248,84,0,0,0,0,0,0
0,0,0,0,0,{SPACE},0,0,0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,248,84,0,0,0,0,0,0
0,0,0,{SPACE},{SPACE},0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,269,206,0,0,0,0,0,0,84,0,0,0,0,0,0
0,0,0,{SPACE},{SPACE},{SPACE},0,0,0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,301,427,409,0,0,0,0,248,84,0,0,0,0,0,0
0,0,0,0,{SPACE},{SPACE},0,0,0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,296,409,0,0,0,0,248,84,0,0,0,0,0,0
0,0,0,0,0,{SPACE},{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,160,161,0,0,0,0,0,0,0,0,0,0
0,0,0,{SPACE},0,0,0,0,0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0,248,84,0,0,0,0,0,0
0,0,0,0,{SPACE},{SPACE},0,{SPACE},0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,7,46,0,341,0,0,0,84,0,0,0,0,0,0
0,0,0,0,0,0,{SPACE},0,0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,299,0,0,0,248,84,0,0,0,0,0,0
0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0
0,0,0,0,0,0,{SPACE},{SPACE},0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,18,341,0,0,0,84,0,0,0,0,0,0
0,0,0,{SPACE},0,0,{SPACE},{SPACE},0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,254,0,0,18,341,0,0,0,84,0,0,0,0,0,0
0,0,0,0,0,{SPACE},{SPACE},0,0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,198,299,0,0,0,248,84,0,0,0,0,0,0
0,0,0,0,0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,161,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,124,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,21,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,84,0,0,0,0,0,0
0,0,0,0,{SPACE},{SPACE},{SPACE},{SPACE},0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,219,97,18,341,0,0,0,84,0,0,0,0,0,0
0,0,0,0,{SPACE},0,{SPACE},{SPACE},0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,425,0,18,341,0,0,0,84,0,0,0,0,0,0
0,0,0,0,0,0,{SPACE},0,0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,248,84,0,0,0,0,0,0
0,0,0,0,{SPACE},{SPACE},0,0,0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,176,326,0,0,0,0,248,84,0,0,0,0,0,0
0,0,0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,21,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,{SPACE},0,{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,341,0,280,0,161,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,{SPACE},0,0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,248,84,0,0,0,0,0,0
0,0,0,{SPACE},0,0,0,0,0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,248,84,0,0,0,0,0,0
0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,{SPACE},0,0,0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,409,0,0,0,0,248,84,0,0,0,0,0,0
0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,0,0,0,0,0,0,0,0,0,0,0,0,0
