Mask1.RESP[Trial],Mask2.RESP[Trial],Mask3.RESP[Trial],Mask4.RESP[Trial],Mask5.RESP[Trial],Mask6.RESP[Trial],Mask7.RESP[Trial],Mask8.RESP[Trial],Mask9.RESP[Trial],Mask10.RESP[Trial],Mask11.RESP[Trial],Mask12.RESP[Trial],Mask13.RESP[Trial],Mask14.RESP[Trial],Mask15.RESP[Trial],Mask16.RESP[Trial],Mask17.RESP[Trial],Mask18.RESP[Trial],Mask1.RT[Trial],Mask2.RT[Trial],Mask3.RT[Trial],Mask4.RT[Trial],Mask5.RT[Trial],Mask6.RT[Trial],Mask7.RT[Trial],Mask8.RT[Trial],Mask9.RT[Trial],Mask10.RT[Trial],Mask11.RT[Trial],Mask12.RT[Trial],Mask13.RT[Trial],Mask14.RT[Trial],Mask15.RT[Trial],Mask16.RT[Trial],Mask17.RT[Trial],Mask18.RT[Trial]
0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,182,0,0,0,0
0,0,0,0,0,{SPACE},0,0,{SPACE},0,{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,217,0,0,90,0,136,34,0,182,0,0,0,0
0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,182,0,0,0,0
0,0,0,0,{SPACE},0,0,{SPACE},{SPACE},0,{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,224,0,0,260,179,0,136,34,0,182,0,0,0,0
0,0,0,0,{SPACE},0,{SPACE},{SPACE},{SPACE},0,{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,398,0,153,260,179,0,136,34,0,182,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0
0,0,0,0,0,0,0,{SPACE},{SPACE},0,{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,260,179,0,136,34,0,182,0,0,0,0
0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,182,0,0,0,0
0,0,0,0,{SPACE},{SPACE},0,0,{SPACE},0,{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,258,218,0,0,90,0,136,34,0,182,0,0,0,0
0,0,0,0,0,0,0,{SPACE},0,0,{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,374,0,0,136,34,0,182,0,0,0,0
0,0,0,0,0,{SPACE},0,0,{SPACE},0,{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,218,0,0,90,0,136,34,0,182,0,0,0,0
0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,182,0,0,0,0
0,0,0,0,0,0,0,{SPACE},0,0,{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,282,0,0,136,34,0,182,0,0,0,0
0,0,0,0,0,0,{SPACE},{SPACE},0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,173,204,0,0,306,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,{SPACE},0,{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,90,0,136,34,0,182,0,0,0,0
0,0,0,0,0,{SPACE},0,0,{SPACE},0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,140,0,0,334,0,0,0,0,182,0,0,0,0
0,0,0,0,0,0,0,{SPACE},0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,306,0,0,0,0,0,0,0
0,0,0,0,0,{SPACE},0,0,{SPACE},0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,376,0,0,122,0,0,0,0,182,0,0,0,0
0,0,0,0,{SPACE},0,0,0,{SPACE},0,{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,378,0,0,0,90,0,136,34,0,182,0,0,0,0
0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,182,0,0,0,0
0,0,0,0,{SPACE},0,0,0,{SPACE},0,{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,214,0,0,0,90,0,136,34,0,182,0,0,0,0
0,0,0,{SPACE},{SPACE},0,{SPACE},{SPACE},{SPACE},0,{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,379,398,0,153,260,179,0,136,34,0,182,0,0,0,0
0,0,0,0,0,0,{SPACE},{SPACE},{SPACE},0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,240,167,334,0,0,0,0,182,0,0,0,0
0,0,0,0,0,{SPACE},{SPACE},{SPACE},0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,380,189,111,0,0,0,0,0,182,0,0,0,0
0,0,0,0,0,0,{SPACE},{SPACE},0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,189,111,0,0,0,0,0,182,0,0,0,0
0,0,0,0,0,0,{SPACE},{SPACE},{SPACE},0,{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,61,304,90,0,136,34,0,182,0,0,0,0
0,0,0,0,0,0,{SPACE},0,{SPACE},0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,240,0,334,0,0,0,0,182,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0
0,0,0,0,0,{SPACE},{SPACE},{SPACE},0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,288,322,338,0,0,306,0,0,0,0,0,0,0
0,0,0,0,0,0,0,{SPACE},{SPACE},0,{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,250,90,0,136,34,0,182,0,0,0,0
0,0,0,0,0,{SPACE},0,0,{SPACE},0,{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,186,0,0,90,0,136,34,0,182,0,0,0,0
0,0,0,0,0,{SPACE},0,{SPACE},{SPACE},0,{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,215,0,250,90,0,136,34,0,182,0,0,0,0
0,0,0,0,0,{SPACE},0,{SPACE},0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,243,0,338,0,0,306,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,{SPACE},0,{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,90,0,136,34,0,182,0,0,0,0
0,0,0,0,0,0,0,0,0,0,{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,34,0,182,0,0,0,0
0,0,0,0,0,0,{SPACE},{SPACE},0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,220,111,0,0,0,0,0,182,0,0,0,0
0,0,0,0,{SPACE},{SPACE},{SPACE},{SPACE},0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,224,252,173,204,0,0,306,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0
0,0,0,0,0,0,0,{SPACE},{SPACE},0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,167,334,0,0,0,0,182,0,0,0,0
0,0,0,0,0,0,{SPACE},{SPACE},{SPACE},0,{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,56,250,90,0,136,34,0,182,0,0,0,0
0,0,0,0,0,{SPACE},{SPACE},0,{SPACE},0,{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,342,351,0,90,0,136,34,0,182,0,0,0,0
0,0,0,0,0,0,{SPACE},0,{SPACE},0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,26,0,334,0,0,0,0,182,0,0,0,0
0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,334,0,0,0,0,182,0,0,0,0
0,0,0,0,0,0,0,0,{SPACE},0,{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,90,0,136,34,0,182,0,0,0,0
0,0,0,0,0,0,0,0,{SPACE},0,{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,179,0,136,34,0,182,0,0,0,0
0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,182,0,0,0,0
0,0,0,0,0,0,0,{SPACE},0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,0,0,306,0,0,0,0,0,0,0
0,0,0,0,0,{SPACE},0,0,{SPACE},0,{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,278,0,0,90,0,136,34,0,182,0,0,0,0
0,0,0,{SPACE},0,0,{SPACE},{SPACE},0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,314,0,0,189,111,0,0,0,0,0,182,0,0,0,0
0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,182,0,0,0,0
0,0,0,0,0,{SPACE},0,{SPACE},{SPACE},0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,107,0,167,334,0,0,0,0,182,0,0,0,0
0,0,0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,0,0,0,0,0,0,0
0,0,0,0,0,{SPACE},0,0,{SPACE},0,{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,375,0,0,90,0,136,34,0,182,0,0,0,0
0,0,0,0,0,0,0,{SPACE},{SPACE},0,{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,304,90,0,136,34,0,182,0,0,0,0
0,0,0,0,{SPACE},0,0,{SPACE},{SPACE},0,{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,291,0,0,304,90,0,136,34,0,182,0,0,0,0
0,0,0,0,{SPACE},0,0,0,{SPACE},0,{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,307,0,0,0,90,0,136,34,0,182,0,0,0,0
0,0,0,0,0,{SPACE},{SPACE},{SPACE},0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,252,173,204,0,0,306,0,0,0,0,0,0,0
0,0,0,0,0,{SPACE},{SPACE},0,{SPACE},0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,135,240,0,334,0,0,0,0,182,0,0,0,0
0,0,0,0,0,0,{SPACE},{SPACE},0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,322,338,0,0,306,0,0,0,0,0,0,0
0,0,0,0,0,0,0,{SPACE},{SPACE},0,{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,315,179,0,136,34,0,182,0,0,0,0
0,0,0,0,0,0,{SPACE},0,{SPACE},0,{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,351,0,90,0,136,34,0,182,0,0,0,0
0,0,0,0,0,0,{SPACE},{SPACE},{SPACE},0,{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,153,260,179,0,136,34,0,182,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,182,0,0,0,0
0,0,0,0,0,0,{SPACE},{SPACE},0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,231,338,0,0,306,0,0,0,0,0,0,0
0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,182,0,0,0,0
0,0,0,0,0,{SPACE},0,{SPACE},0,0,{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,73,0,282,0,0,136,34,0,182,0,0,0,0
0,0,0,0,0,0,0,{SPACE},{SPACE},0,{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,355,90,0,136,34,0,182,0,0,0,0
0,0,0,0,{SPACE},0,{SPACE},{SPACE},{SPACE},0,{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,100,0,61,304,90,0,136,34,0,182,0,0,0,0
0,0,0,0,0,0,{SPACE},0,{SPACE},0,{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,398,0,90,0,136,34,0,182,0,0,0,0
0,0,0,0,0,{SPACE},0,{SPACE},{SPACE},0,{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,164,0,304,90,0,136,34,0,182,0,0,0,0
0,0,0,0,0,0,0,{SPACE},0,0,{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,179,0,0,136,34,0,182,0,0,0,0
0,0,0,0,0,0,0,0,{SPACE},0,{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,90,0,136,34,0,182,0,0,0,0
