Mask1.RESP[Trial],Mask2.RESP[Trial],Mask3.RESP[Trial],Mask4.RESP[Trial],Mask5.RESP[Trial],Mask6.RESP[Trial],Mask7.RESP[Trial],Mask8.RESP[Trial],Mask9.RESP[Trial],Mask10.RESP[Trial],Mask11.RESP[Trial],Mask12.RESP[Trial],Mask13.RESP[Trial],Mask14.RESP[Trial],Mask15.RESP[Trial],Mask16.RESP[Trial],Mask17.RESP[Trial],Mask18.RESP[Trial],Mask1.RT[Trial],Mask2.RT[Trial],Mask3.RT[Trial],Mask4.RT[Trial],Mask5.RT[Trial],Mask6.RT[Trial],Mask7.RT[Trial],Mask8.RT[Trial],Mask9.RT[Trial],Mask10.RT[Trial],Mask11.RT[Trial],Mask12.RT[Trial],Mask13.RT[Trial],Mask14.RT[Trial],Mask15.RT[Trial],Mask16.RT[Trial],Mask17.RT[Trial],Mask18.RT[Trial]
0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,325,0,0,0,0,0,227,0,0,0,0
0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,406,0,0,0,0,0,0,0,227,0,0,0,0
0,0,0,0,0,0,0,0,{SPACE},0,{SPACE},0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,289,0,197,0,0,227,0,0,0,0
0,0,0,0,0,0,0,{SPACE},0,{SPACE},0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,109,0,21,0,0,0,227,0,0,0,0
0,0,0,0,0,0,0,0,0,0,{SPACE},0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,227,0,0,0,0
0,0,0,0,0,0,{SPACE},{SPACE},{SPACE},0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,310,45,8,0,0,0,0,227,0,0,0,0
0,0,0,0,0,0,{SPACE},0,{SPACE},0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,50,0,83,0,0,0,0,227,0,0,0,0
0,0,0,0,0,0,0,{SPACE},0,0,{SPACE},0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,53,0,0,316,0,0,227,0,0,0,0
0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,227,0,0,0,0
0,0,0,0,0,0,{SPACE},0,0,0,{SPACE},0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,349,0,0,0,197,0,0,227,0,0,0,0
0,0,0,0,0,0,0,{SPACE},0,{SPACE},0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,95,0,147,0,0,0,227,0,0,0,0
0,0,0,0,0,0,0,{SPACE},0,{SPACE},0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,383,0,21,0,0,0,227,0,0,0,0
0,0,0,0,0,{SPACE},0,0,0,{SPACE},0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,271,0,0,0,59,0,0,0,227,0,0,0,0
0,0,0,0,0,{SPACE},0,0,0,0,{SPACE},0,0,{SPACE},0,0,0,0,0,0,0,0,0,235,0,0,0,0,316,0,0,227,0,0,0,0
0,0,0,0,0,0,0,0,0,{SPACE},{SPACE},0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,267,197,0,0,227,0,0,0,0
0,0,0,0,{SPACE},0,{SPACE},0,{SPACE},0,{SPACE},0,0,{SPACE},0,0,0,0,0,0,0,0,166,0,179,0,289,0,197,0,0,227,0,0,0,0
0,0,0,0,0,0,0,{SPACE},0,0,{SPACE},0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,65,0,0,197,0,0,227,0,0,0,0
0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,227,0,0,0,0
0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,289,0,0,0,0,0,0,0,227,0,0,0,0
0,0,0,0,0,0,0,0,0,0,{SPACE},0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,227,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,0,0,0
0,0,0,0,0,0,{SPACE},0,0,{SPACE},0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,136,0,0,144,0,0,0,227,0,0,0,0
0,0,0,0,0,0,0,{SPACE},0,0,{SPACE},0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,370,0,0,316,0,0,227,0,0,0,0
0,0,0,0,0,{SPACE},0,0,{SPACE},0,{SPACE},0,0,{SPACE},0,0,0,0,0,0,0,0,0,409,0,0,289,0,197,0,0,227,0,0,0,0
0,0,0,0,{SPACE},{SPACE},0,{SPACE},0,{SPACE},0,0,0,{SPACE},0,0,0,0,0,0,0,0,281,74,0,383,0,21,0,0,0,227,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,0,0,0
0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,376,0,0,0,0,0,0,0,227,0,0,0,0
0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,227,0,0,0,0
0,0,0,0,0,0,0,{SPACE},0,{SPACE},0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,67,0,21,0,0,0,227,0,0,0,0
0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,368,0,0,0,0,0,0,227,0,0,0,0
0,0,0,0,0,{SPACE},{SPACE},{SPACE},{SPACE},0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,195,325,45,8,0,0,0,0,227,0,0,0,0
0,0,0,0,0,0,{SPACE},0,0,0,{SPACE},0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,370,0,0,0,316,0,0,227,0,0,0,0
0,0,0,0,0,0,0,{SPACE},{SPACE},0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,45,8,0,0,0,0,227,0,0,0,0
0,0,0,0,0,0,0,{SPACE},0,{SPACE},0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,39,0,21,0,0,0,227,0,0,0,0
0,0,0,0,0,0,{SPACE},0,{SPACE},0,{SPACE},0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,68,0,289,0,197,0,0,227,0,0,0,0
0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,227,0,0,0,0
0,0,0,0,0,0,0,0,0,{SPACE},0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,227,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,0,0,0
0,0,0,0,0,0,0,0,0,{SPACE},{SPACE},0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,122,316,0,0,227,0,0,0,0
0,0,0,0,0,0,0,0,0,0,{SPACE},0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,0,0,227,0,0,0,0
0,0,0,0,0,0,{SPACE},0,0,0,{SPACE},0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,157,0,0,0,316,0,0,227,0,0,0,0
0,0,0,0,0,0,0,0,{SPACE},{SPACE},0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,84,147,0,0,0,227,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,0,0,0
0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,227,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,0,0,0
0,0,0,0,0,0,0,0,0,{SPACE},{SPACE},0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,122,316,0,0,227,0,0,0,0
0,0,0,0,0,{SPACE},0,{SPACE},0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,224,0,325,0,0,0,0,0,227,0,0,0,0
