Mask1.RESP[Trial],Mask2.RESP[Trial],Mask3.RESP[Trial],Mask4.RESP[Trial],Mask5.RESP[Trial],Mask6.RESP[Trial],Mask7.RESP[Trial],Mask8.RESP[Trial],Mask9.RESP[Trial],Mask10.RESP[Trial],Mask11.RESP[Trial],Mask12.RESP[Trial],Mask13.RESP[Trial],Mask14.RESP[Trial],Mask15.RESP[Trial],Mask16.RESP[Trial],Mask17.RESP[Trial],Mask18.RESP[Trial],Mask1.RT[Trial],Mask2.RT[Trial],Mask3.RT[Trial],Mask4.RT[Trial],Mask5.RT[Trial],Mask6.RT[Trial],Mask7.RT[Trial],Mask8.RT[Trial],Mask9.RT[Trial],Mask10.RT[Trial],Mask11.RT[Trial],Mask12.RT[Trial],Mask13.RT[Trial],Mask14.RT[Trial],Mask15.RT[Trial],Mask16.RT[Trial],Mask17.RT[Trial],Mask18.RT[Trial]
0,0,0,0,0,0,{SPACE},0,{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,241,0,113,246,0,215,0,0,0,0,0,0
0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,215,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,215,0,0,0,0,0,0
0,0,0,0,{SPACE},{SPACE},0,{SPACE},{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,217,362,0,51,9,246,0,215,0,0,0,0,0,0
0,0,0,0,0,0,{SPACE},0,{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,77,0,113,246,0,215,0,0,0,0,0,0
0,0,0,0,{SPACE},{SPACE},{SPACE},0,{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,211,104,134,0,113,246,0,215,0,0,0,0,0,0
0,0,0,0,0,{SPACE},{SPACE},0,0,{SPACE},{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,320,216,0,0,290,106,215,0,0,0,0,0,0
0,0,0,0,{SPACE},0,{SPACE},0,0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,134,0,131,0,0,0,180,215,0,0,0,0,0,0
0,0,0,0,{SPACE},0,0,0,{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,290,0,0,0,113,246,0,215,0,0,0,0,0,0
0,0,0,0,0,{SPACE},0,0,0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,180,215,0,0,0,0,0,0
0,0,0,0,0,0,{SPACE},{SPACE},{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,189,10,9,246,0,215,0,0,0,0,0,0
0,0,0,0,0,0,0,{SPACE},{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,246,0,215,0,0,0,0,0,0
0,0,0,0,{SPACE},0,0,0,0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,386,0,0,0,0,0,106,215,0,0,0,0,0,0
0,0,0,0,0,{SPACE},0,0,0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,180,215,0,0,0,0,0,0
0,0,0,{SPACE},0,0,{SPACE},0,{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,210,0,0,241,0,113,246,0,215,0,0,0,0,0,0
0,0,0,0,0,0,0,{SPACE},{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,350,113,246,0,215,0,0,0,0,0,0
0,0,0,0,0,{SPACE},0,0,0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,345,0,0,0,0,180,215,0,0,0,0,0,0
0,0,0,0,{SPACE},{SPACE},{SPACE},{SPACE},{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,266,308,92,10,9,246,0,215,0,0,0,0,0,0
0,0,0,0,0,0,0,0,{SPACE},0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,0,215,0,0,0,0,0,0
0,0,0,0,{SPACE},{SPACE},0,0,0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,153,345,0,0,0,0,180,215,0,0,0,0,0,0
0,0,0,0,{SPACE},0,{SPACE},0,{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,231,0,241,0,113,246,0,215,0,0,0,0,0,0
0,0,0,0,0,0,0,0,{SPACE},0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,0,215,0,0,0,0,0,0
0,0,0,0,0,0,0,{SPACE},{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,51,9,246,0,215,0,0,0,0,0,0
0,0,0,0,0,{SPACE},0,0,0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,106,215,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,{SPACE},{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,106,215,0,0,0,0,0,0
0,0,0,0,{SPACE},{SPACE},0,0,0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,361,345,0,0,0,0,180,215,0,0,0,0,0,0
0,0,0,0,0,0,{SPACE},{SPACE},{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,92,10,9,246,0,215,0,0,0,0,0,0
0,0,0,0,0,{SPACE},0,0,0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,106,215,0,0,0,0,0,0
0,0,{SPACE},0,0,{SPACE},{SPACE},0,0,{SPACE},{SPACE},{SPACE},0,0,0,0,0,0,0,0,466,0,0,366,216,0,0,290,106,215,0,0,0,0,0,0
0,0,0,0,{SPACE},{SPACE},0,{SPACE},{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,369,362,0,51,9,246,0,215,0,0,0,0,0,0
0,0,0,0,{SPACE},{SPACE},0,0,0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,107,345,0,0,0,0,180,215,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,215,0,0,0,0,0,0
0,0,0,0,{SPACE},{SPACE},{SPACE},0,0,{SPACE},{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,27,320,216,0,0,290,106,215,0,0,0,0,0,0
0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0
0,0,0,0,0,{SPACE},{SPACE},0,0,{SPACE},{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,113,216,0,0,290,106,215,0,0,0,0,0,0
0,0,{SPACE},{SPACE},0,0,0,0,{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,344,435,0,0,0,0,9,246,0,215,0,0,0,0,0,0
0,0,0,0,0,{SPACE},{SPACE},0,0,{SPACE},{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,366,216,0,0,290,106,215,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,215,0,0,0,0,0,0
0,0,0,0,0,0,{SPACE},0,{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,241,0,113,246,0,215,0,0,0,0,0,0
0,0,0,0,0,{SPACE},0,{SPACE},{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,213,0,51,9,246,0,215,0,0,0,0,0,0
0,0,0,0,0,{SPACE},{SPACE},{SPACE},{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,308,92,10,9,246,0,215,0,0,0,0,0,0
0,0,0,0,{SPACE},{SPACE},0,0,0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,272,345,0,0,0,0,180,215,0,0,0,0,0,0
0,0,0,0,0,{SPACE},0,{SPACE},{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,258,0,10,9,246,0,215,0,0,0,0,0,0
0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,0,0,0,0,0,0,0
0,0,0,0,{SPACE},{SPACE},{SPACE},{SPACE},{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,325,308,92,10,9,246,0,215,0,0,0,0,0,0
0,0,0,0,{SPACE},0,{SPACE},0,{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,80,0,241,0,113,246,0,215,0,0,0,0,0,0
0,0,0,0,{SPACE},0,{SPACE},0,{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,378,0,77,0,113,246,0,215,0,0,0,0,0,0
