TMask1.RESP[Trial],TMask2.RESP[Trial],TMask3.RESP[Trial],TMask4.RESP[Trial],TMask5.RESP[Trial],TMask6.RESP[Trial],TMask7.RESP[Trial],TMask8.RESP[Trial],TMask9.RESP[Trial],TMask10.RESP[Trial],TMask11.RESP[Trial],TMask12.RESP[Trial],TMask13.RESP[Trial],TMask14.RESP[Trial],TMask15.RESP[Trial],TMask16.RESP[Trial],TMask17.RESP[Trial],TMask18.RESP[Trial],TMask1.RT[Trial],TMask2.RT[Trial],TMask3.RT[Trial],TMask4.RT[Trial],TMask5.RT[Trial],TMask6.RT[Trial],TMask7.RT[Trial],TMask8.RT[Trial],TMask9.RT[Trial],TMask10.RT[Trial],TMask11.RT[Trial],TMask12.RT[Trial],TMask13.RT[Trial],TMask14.RT[Trial],TMask15.RT[Trial],TMask16.RT[Trial],TMask17.RT[Trial],TMask18.RT[Trial]
0,0,0,{SPACE},{SPACE},{SPACE},0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,133,261,210,0,0,316,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0
0,0,{SPACE},{SPACE},{SPACE},{SPACE},0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,450,353,76,210,0,0,316,0,0,0,0,0,0,0,0,0
0,0,0,{SPACE},{SPACE},{SPACE},0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,33,261,210,0,0,316,0,0,0,0,0,0,0,0,0
0,0,0,0,0,{SPACE},0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,316,0,0,0,0,0,0,0,0,0
0,0,0,0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,253,0,0,0,0,0,0,0,0,0,0,0
0,0,0,{SPACE},0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,186,253,0,0,0,0,0,0,0,0,0,0,0
0,0,0,{SPACE},{SPACE},{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,282,128,253,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,262,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,0,0,0,0,0,0,0,0,0
0,0,{SPACE},{SPACE},{SPACE},{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,352,228,282,128,253,0,0,0,0,0,0,0,0,0,0,0
0,0,0,{SPACE},0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,262,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,{SPACE},{SPACE},0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,261,210,0,0,316,0,0,0,0,0,0,0,0,0
0,0,{SPACE},{SPACE},{SPACE},{SPACE},0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,414,353,76,210,0,0,316,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,253,0,0,0,0,0,0,0,0,0,0,0
0,0,0,{SPACE},0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,128,253,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,{SPACE},{SPACE},0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,76,210,0,0,316,0,0,0,0,0,0,0,0,0
0,0,0,{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,278,0,253,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,0,0,0,0,0,0,0,0,0
0,0,{SPACE},0,{SPACE},{SPACE},0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,358,0,73,22,0,0,316,0,0,0,0,0,0,0,0,0
0,0,0,{SPACE},{SPACE},{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,256,128,253,0,0,0,0,0,0,0,0,0,0,0
0,0,0,{SPACE},{SPACE},{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,282,128,253,0,0,0,0,0,0,0,0,0,0,0
0,0,{SPACE},{SPACE},{SPACE},{SPACE},0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,367,353,76,210,0,0,316,0,0,0,0,0,0,0,0,0
0,0,{SPACE},0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,423,0,0,128,253,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,{SPACE},{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,186,253,0,0,0,0,0,0,0,0,0,0,0
0,0,0,{SPACE},0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,323,253,0,0,0,0,0,0,0,0,0,0,0
0,0,{SPACE},0,{SPACE},{SPACE},0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,320,0,197,22,0,0,316,0,0,0,0,0,0,0,0,0
0,0,0,0,{SPACE},{SPACE},0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,73,22,0,0,316,0,0,0,0,0,0,0,0,0
0,0,{SPACE},0,{SPACE},{SPACE},0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,71,0,76,210,0,0,316,0,0,0,0,0,0,0,0,0
0,0,0,0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,253,0,0,0,0,0,0,0,0,0,0,0
0,0,{SPACE},{SPACE},{SPACE},{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,212,8,282,128,253,0,0,0,0,0,0,0,0,0,0,0
0,0,{SPACE},{SPACE},0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,462,224,0,0,262,0,0,0,0,0,0,0,0,0,0,0
0,0,{SPACE},0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,316,0,0,0,0,0,0,0,0,0
0,0,0,0,{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,253,0,0,0,0,0,0,0,0,0,0,0
0,0,0,{SPACE},{SPACE},{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,282,128,253,0,0,0,0,0,0,0,0,0,0,0
0,0,{SPACE},{SPACE},{SPACE},{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,296,450,282,128,253,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,0,253,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,253,0,0,0,0,0,0,0,0,0,0,0
0,0,0,{SPACE},0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0,323,253,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,{SPACE},{SPACE},0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,197,22,0,0,316,0,0,0,0,0,0,0,0,0
0,0,0,0,{SPACE},{SPACE},0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,264,22,0,0,316,0,0,0,0,0,0,0,0,0
0,0,0,0,{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,253,0,0,0,0,0,0,0,0,0,0,0
0,0,0,{SPACE},{SPACE},{SPACE},0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,353,76,210,0,0,316,0,0,0,0,0,0,0,0,0
0,0,0,0,{SPACE},{SPACE},0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,262,210,0,0,316,0,0,0,0,0,0,0,0,0
0,0,0,{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,48,0,253,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,{SPACE},0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,316,0,0,0,0,0,0,0,0,0
0,0,0,0,{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,253,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,{SPACE},{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,128,253,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,{SPACE},{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,128,253,0,0,0,0,0,0,0,0,0,0,0
0,0,0,{SPACE},{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,221,0,253,0,0,0,0,0,0,0,0,0,0,0
0,{SPACE},0,0,0,0,0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,331,0,0,0,0,0,0,316,0,0,0,0,0,0,0,0,0
0,0,0,{SPACE},0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,262,0,0,0,0,0,0,0,0,0,0,0
0,0,0,{SPACE},{SPACE},{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,282,128,253,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,{SPACE},{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,128,253,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,{SPACE},0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,253,0,0,0,0,0,0,0,0,0,0,0
0,0,0,{SPACE},{SPACE},{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,282,128,253,0,0,0,0,0,0,0,0,0,0,0
0,0,0,{SPACE},{SPACE},{SPACE},0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,217,261,210,0,0,316,0,0,0,0,0,0,0,0,0
0,0,0,0,0,{SPACE},{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,253,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,{SPACE},0,0,{SPACE},0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,316,0,0,0,0,0,0,0,0,0
